seed,model,sampler_type,selector,int_time,logstep_jitter,mean_1st_dim,var_1st_dim,jitter_std,time,n_rounds,acceptance_prob,step_size
6,funnel,SimpleAHMC,inverted,rand,adapt,-0.4553622442622742,0.0,0.5,1.814543516,2,0.016707159013580556,0.8333333333333334
6,funnel,SimpleAHMC,inverted,rand,adapt,0.9490950663166282,0.4219139160667214,0.0,2.0856043730000002,3,0.7339090536959488,0.7142857142857144
6,funnel,SimpleAHMC,inverted,rand,adapt,1.4049816762135954,0.0,0.14285714285714285,2.085989225,4,0.0,1.5714285714285718
6,funnel,SimpleAHMC,inverted,rand,adapt,0.5024705548113958,1.6587774979082253,0.09999999999999998,2.086482524,5,0.6489968678177395,1.1532258064516134
6,funnel,SimpleAHMC,inverted,rand,adapt,-1.298004723308211,1.2216990208804173,0.0806451612903226,2.087396084,6,0.6557598009157137,0.6910202252944191
6,funnel,SimpleAHMC,inverted,rand,adapt,-0.9720016557708029,3.7578728849731284,0.07936507936507937,2.089179385,7,0.7270877433888684,0.8025628600860384
6,funnel,SimpleAHMC,inverted,rand,adapt,-0.4574344063863252,4.01569092125149,0.094488188976378,2.092569214,8,0.6995834739194433,0.785646093917558
6,funnel,SimpleAHMC,inverted,rand,adapt,1.3548346281322008,4.049191077876545,0.11176470588235293,2.099223459,9,0.6506764526500771,0.8888486263132839
6,funnel,SimpleAHMC,inverted,rand,adapt,-0.14665676806773906,7.505378383619014,0.11252446183953044,2.113436436,10,0.6529808553418298,0.6724470026660186
6,funnel,SimpleAHMC,inverted,rand,adapt,0.7728620481232573,4.030604265965561,0.13880742913000965,2.1405507950000002,11,0.6296779196680676,0.754696107840667
6,funnel,SimpleAHMC,inverted,rand,adapt,0.47457461968272746,5.468219997532322,0.11260381045432336,2.193842989,12,0.6657377057313613,0.7466100781138014
6,funnel,SimpleAHMC,inverted,rand,adapt,-0.5386686874017274,15.83365143303381,0.1150183150183149,2.314550225,13,0.6514286280585956,0.5853898473872329
6,funnel,SimpleAHMC,inverted,rand,adapt,0.2230532136619862,6.2485026938323385,0.12550360151385676,2.544776732,14,0.6465169008781597,0.5846372517905407
6,funnel,SimpleAHMC,inverted,rand,adapt,-0.2418009786871963,10.091356435354303,0.11792711957516928,3.0205294019999998,15,0.659716622080716,0.6137491251983137
6,funnel,SimpleAHMC,inverted,rand,adapt,0.02364400811756157,9.369463467287154,0.12022766808069116,3.9593113489999996,16,0.6512201070589814,0.5988623901154876
6,funnel,SimpleAHMC,inverted,rand,adapt,-0.15082691347149835,8.596979440855982,0.12032501716639893,5.799123194,17,0.6502810678602386,0.5878821378401364
6,funnel,SimpleAHMC,inverted,rand,adapt,0.17568410563659367,9.047333321859007,0.120285951888671,9.847250658,18,0.6549515694113561,0.6193083004832434
6,funnel,SimpleAHMC,inverted,rand,adapt,-0.05343861995714737,8.388092850786421,0.1196484361588876,17.42989501,19,0.6507671840386412,0.5821172275714327
6,funnel,SimpleAHMC,inverted,rand,adapt,0.05469400195529125,9.845722806367958,0.11958145061769802,32.994348305,20,0.6565818661799016,0.6074689121701993
6,funnel,SimpleAHMC,inverted,rand,adapt,0.04966525816896217,8.879796158129228,0.12072574684691388,64.382934105,21,0.6511418862532969,0.5935487177295293
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.00023669020030311704,0.0,0.5,1.920554441,2,0.34842720851689774,0.00016276041666666666
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.0003434266388483256,1.5064092052475658e-8,0.0,2.20097707,3,1.0,0.00016276041666666666
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.00046682279108397576,0.0,0.4285714285714286,2.228726408,4,0.0,0.05281575520833334
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.0018845099284768108,2.7507412984861095e-7,0.36666666666666675,2.288600681,5,0.5705714368642804,0.00023293238814159112
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.0033350885543722286,1.2573141454115465e-7,0.24193548387096775,2.368839254,6,0.6861792408859246,0.010363642602553647
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.0046245929451568,3.3451868754037013e-7,0.3492063492063492,2.487495026,7,0.34946032262818255,0.010282039117494165
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.006797121385444389,1.4222412970492292e-6,0.29921259842519676,2.692933949,8,0.477546254149118,0.010605872947542698
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.01177219999339663,3.3276563483687625e-6,0.2921568627450979,3.096470199,9,0.45531039158103187,0.006359502461512722
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.033123526866224974,9.64078836968777e-5,0.32289628180039126,3.826644395,10,0.3799874597428388,0.00850672816737478
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.3706068203217209,0.013552953558568224,0.16520039100684253,5.551763136,11,0.6490167542661063,0.03730784177948562
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.8430111000579621,0.016054472462206138,0.13116756228627263,8.25120645,12,0.6173602443477063,0.015236313039308254
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.934211505985219,0.033829036501871704,0.11721611721611686,15.789729086,13,0.6866115487618388,0.09345960184710213
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.9805530716733288,0.2739529233527826,0.09418874374313276,27.746067605999997,14,0.7076980282087303,0.0733408366513684
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,-1.7194820808659692,3.0919133921295203,0.09906610510895429,50.565936734,15,0.6691639953205628,0.0340848513897846
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,-2.5894638190515264,0.541189760822476,0.1175725577562791,92.680146737,16,0.6355374472088214,0.014535877811851998
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,1.5694507067896633,0.7261890128854861,0.09914549477378523,171.76954745,17,0.7108041553893445,0.020804371841849405
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,2.320291784409912,1.3019872832009105,0.0937888625248904,315.427560161,18,0.7065821543271449,0.020079592138230858
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,4.229211300325891,6.595575800352848,0.09560430757258664,585.3751837699999,19,0.6829875024631332,0.017186092049894193
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,4.158833757125335,4.191584875035794,0.09206026470234678,1119.662902955,20,0.6710746522615048,0.010994444166070061
12,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,5.613967863027146,4.761152322669069,0.08316191021147525,2166.336493543,21,0.7113573052852586,0.011332029117029779
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,0.10275358668417629,0.004510598571503719,0.5,1.825265165,2,1.0,0.005208333333333333
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,0.15783396267645328,4.175410879364499e-5,2.5,2.106499819,3,0.6666666666666666,0.03944614955357143
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,0.17647986189380538,6.186448681476155e-5,0.8571428571428572,2.185201928,4,0.5693403625864952,0.026631287166050507
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,0.3316992011657064,0.0013633368852405182,0.9666666666666669,2.217880152,5,0.651859811294404,0.2924340837699478
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,0.3134379806852409,0.00013010734776762852,0.4838709677419356,2.2829191680000003,6,0.6938404693250291,0.03521248702140616
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,0.31515723192993605,0.0006266301781420622,0.26190476190476186,2.374105445,7,0.5659512303762644,0.06415188334313267
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,0.3816489251606963,0.003685814620929719,0.21259842519685032,2.637344579,8,0.5431593460893971,0.4813671158353763
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,0.34220604467821386,0.009598699103893509,0.14509803921568623,3.0710242350000003,9,0.5606180269475081,0.2601125144032158
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,0.3479956107215851,0.004002084383085699,0.1281800391389433,3.8723049440000006,10,0.6043118976098488,0.15600314795746364
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,0.7916775857979649,0.08844872018326405,0.14565004887585517,5.549407492,11,0.6058889149694833,0.19713902321844426
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,1.604846832086436,0.305042143716858,0.12335124572545182,8.853010306,12,0.602114540370466,0.0624604545633652
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,1.8421854487986709,0.1578564251259783,0.09743589743589766,14.057073765,13,0.6430754806601274,0.03376570538476173
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,3.5894804798053737,0.706175790654749,0.15639116103039888,24.500270086,14,0.5857403837427384,0.039522780824093544
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,4.92628707676166,0.23555612487432204,0.11029725935420788,43.72803796,15,0.6183958842407474,0.02349669244429941
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,6.438158410910853,0.49320744093966107,0.14026306955168363,85.125530276,16,0.6128293688741134,0.03231028259845079
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,5.164873241503529,1.250435898272849,0.10940718699931391,161.64607628,17,0.6415966439335926,0.025727408557111763
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,4.757373433212115,4.804115649548949,0.09629895247613944,304.97103175899997,18,0.6509952381199247,0.018911815591491465
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,8.157569773336624,2.9748574972762616,0.09036670824702453,579.355129427,19,0.6501762250652863,0.012411734552674192
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,5.69911561806336,6.792196290310724,0.08943097959705279,1131.746969456,20,0.687449010815584,0.013005985960551546
28,logearn_logheight_male,SimpleAHMC,standard,rand,adapt,2.3401509611888183,3.448420242271544,0.08333690961543078,2188.0898615759997,21,0.6729894962405742,0.010856121274590005
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-1.3645491672346722e-5,0.0,0.0,0.413456562,2,0.5163153142627358,1.2715657552083334e-5
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-1.8808051462506145e-5,0.0,0.0,0.413957126,3,0.0,6.380535307384673e-5
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-1.9803751612528323e-5,0.0,0.0,0.414742904,4,0.0,1.894221419379825e-5
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-2.6492289830061938e-5,0.0,0.0,0.41593777400000004,5,0.0,1.4970459604776037e-5
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-2.5486429877311254e-5,0.0,0.0,0.41818830700000004,6,0.0,1.3076874684529069e-5
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-2.457528775443285e-5,0.0,0.0,0.42278017600000006,7,0.0,1.767180013962443e-5
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-2.9132357391142473e-5,0.0,0.0,0.43231771500000005,8,0.0,3.230084547579639e-5
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-3.618720478154464e-5,0.0,0.0019607843137254897,0.45223985000000005,9,0.0,3.551571986497559e-5
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-0.006636466287669142,2.688192993181454e-5,0.0,0.49355712800000007,10,0.7410118045611378,5.442494397472097e-5
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-0.010608030762431017,0.0,0.0,0.5968085160000001,11,0.0,0.003059994991076203
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-0.010629967321919852,0.0,0.0009770395701025913,0.8928677690000001,12,0.0,6.411403481784281e-5
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-0.014416573513459931,3.4072169039122847e-6,0.0002442002442002445,1.2470968720000002,13,0.7278311691719347,3.2748891688030554e-5
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-0.0192076655222089,5.20035296010937e-6,0.00042729825418141826,2.082435358,14,0.8222634369053218,0.00463729083650535
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-0.0028395370376957936,3.7859476158608126e-5,0.00024415552707074374,3.8373375980000004,15,0.7258672813266129,0.0036495517189233414
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-0.002488261144317121,0.00015078136005589133,0.00015259254737998626,7.33248616,16,0.7233729277020485,0.001732186477134056
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-0.08741033015530317,0.0009868197752674536,0.0003509575036240153,13.651591299,17,0.7289245195717506,0.0013241247124773827
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-0.48590825184653796,0.1291143712323964,0.1388903723935892,26.859072781000002,18,0.6521014486604526,0.03618326825988491
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,-1.4288900985188349,1.6237405550288881,0.4268071243557852,47.892110721,19,0.3144595344831089,0.016820552022277228
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,4.2948015914293745,5.105506545664004,0.30878030544338697,87.177860796,20,0.45734492327443693,0.026494556125585583
26,logearn_logheight_male,SimpleRWMH,inverted,single_step,adapt,3.5433657748710394,6.982836470799895,0.39431514197839784,168.125919371,21,0.3654756087782343,0.02262605612191939
16,banana,SimpleAHMC,standard,rand,adapt,-0.3745359876129964,0.18512063465091524,0.0,1.667679985,2,0.6374294551862343,0.6666666666666666
16,banana,SimpleAHMC,standard,rand,adapt,-1.0602783628247567,0.0,0.0,1.9249728289999999,3,0.0,0.8571428571428572
16,banana,SimpleAHMC,standard,rand,adapt,-0.506602845093442,0.0,0.5,1.925289154,4,0.0,0.6
16,banana,SimpleAHMC,standard,rand,adapt,-0.252422960805643,0.23491729123111285,0.23333333333333334,1.925774723,5,0.608170591026342,0.6870967741935486
16,banana,SimpleAHMC,standard,rand,adapt,-0.9901803111433911,0.1460378227014927,0.14516129032258063,1.926675094,6,0.6070289922539479,0.7320852534562217
16,banana,SimpleAHMC,standard,rand,adapt,0.1410246774065715,0.21577572788328828,0.1507936507936508,1.928415188,7,0.6095310285953717,0.8560209459704646
16,banana,SimpleAHMC,standard,rand,adapt,-0.05303199654565421,0.5091090666299922,0.1535433070866143,1.931634015,8,0.606141199427891,0.7565714537180142
16,banana,SimpleAHMC,standard,rand,adapt,0.007370746960897463,0.5364397012931806,0.1333333333333333,1.938020197,9,0.6295071259884027,0.7132647707018654
16,banana,SimpleAHMC,standard,rand,adapt,-1.924081337067551,0.6959872657304105,0.09980430528375744,1.952566134,10,0.6336068496455314,0.31488582802368537
16,banana,SimpleAHMC,standard,rand,adapt,-2.304702205195007,0.07284993111218571,0.10263929618768325,1.977887132,11,0.6411927720792397,0.2153975968198171
16,banana,SimpleAHMC,standard,rand,adapt,-2.9517550188842625,0.4960441220385492,0.15559355153883744,2.033361758,12,0.5819359788788875,0.3020300368594364
16,banana,SimpleAHMC,standard,rand,adapt,0.08790717748040902,1.979755339880366,0.13907203907203958,2.1394629999999997,13,0.595857506891292,0.36922259389363227
16,banana,SimpleAHMC,standard,rand,adapt,0.5205433705148704,1.6351601556385258,0.13478207789036692,2.3497426809999995,14,0.6000414365290312,0.34850833419684346
16,banana,SimpleAHMC,standard,rand,adapt,2.4468897109421945,2.1799829194758966,0.11240310077519437,2.8189266729999995,15,0.6248580063523607,0.19843899904586595
16,banana,SimpleAHMC,standard,rand,adapt,-1.1029396011759032,4.4716809141296,0.1242561113315224,3.6867664209999997,16,0.6201326098703488,0.21860443311099673
16,banana,SimpleAHMC,standard,rand,adapt,-0.8119401526212399,4.952711575435327,0.12481879911497647,5.4610390429999995,17,0.6120535485071138,0.210571632081419
16,banana,SimpleAHMC,standard,rand,adapt,-0.592198543895653,4.379820295087179,0.13278681020210528,9.348722082,18,0.6033664096515545,0.2238927871854607
16,banana,SimpleAHMC,standard,rand,adapt,0.06832434281512594,4.130525065172317,0.13343861937950155,16.554980907,19,0.6031779556740996,0.23715135990773667
16,banana,SimpleAHMC,standard,rand,adapt,0.2744258230954204,5.913624939264789,0.12774014995602853,31.544944278000003,20,0.6082389075470218,0.22071856882223456
16,banana,SimpleAHMC,standard,rand,adapt,-0.1343289757220109,5.974143685904849,0.12771380206470498,61.948448263,21,0.6074179761332428,0.20375219363275643
17,normal,SimpleRWMH,standard,single_step,adapt,0.6706381008133157,0.33539016509851505,0.0,0.399417302,2,1.0,0.6666666666666666
17,normal,SimpleRWMH,standard,single_step,adapt,1.1644007739801072,0.0,0.5,0.399555513,3,0.0,2.095238095238095
17,normal,SimpleRWMH,standard,single_step,adapt,-0.7353013318476915,0.19376747314015302,0.4285714285714286,0.39964359699999996,4,0.3912574594154269,2.4095238095238094
17,normal,SimpleRWMH,standard,single_step,adapt,-1.0510028080425102,0.45866525303349887,0.6000000000000001,0.399724088,5,0.3810255409607861,1.8022849462365587
17,normal,SimpleRWMH,standard,single_step,adapt,0.0829403329733668,0.4614814922808502,0.46774193548387105,0.39981893999999996,6,0.4874353836212169,1.4160810291858679
17,normal,SimpleRWMH,standard,single_step,adapt,-0.49722343903895105,0.4865726894717499,0.5873015873015873,0.39996868899999993,7,0.30210453232117557,1.486466946483
17,normal,SimpleRWMH,standard,single_step,adapt,0.02384317159871633,0.7437021044675609,0.6220472440944883,0.4002147979999999,8,0.3551201574314264,1.625823222715781
17,normal,SimpleRWMH,standard,single_step,adapt,0.23389221197552218,1.0246520861076351,0.6549019607843135,0.40066624999999995,9,0.3181274948488733,1.5758116595414886
17,normal,SimpleRWMH,standard,single_step,adapt,-0.04278163854733858,0.6347324857024865,0.6252446183953033,0.4015072639999999,10,0.31817653243289645,1.3961163722410128
17,normal,SimpleRWMH,standard,single_step,adapt,0.010138343881572448,0.9470144064349976,0.6524926686217017,0.40316115299999994,11,0.3396873611050067,1.4911637122814498
17,normal,SimpleRWMH,standard,single_step,adapt,-0.02839895561917324,1.0393174351363277,0.6184660478749378,0.40635770799999993,12,0.36116182418680615,1.4122557302004963
17,normal,SimpleRWMH,standard,single_step,adapt,0.002360120254647935,1.0872530124420863,0.6648351648351644,0.4127918519999999,13,0.33472425618592483,1.4580670793414319
17,normal,SimpleRWMH,standard,single_step,adapt,0.022841454916441947,1.0258681653617412,0.6627395922353811,0.4255076239999999,14,0.34017407170697456,1.403342561383295
17,normal,SimpleRWMH,standard,single_step,adapt,-0.01922609828775537,1.016462858434866,0.6567173289385363,0.4513080279999999,15,0.33722336822997157,1.4159829468934433
17,normal,SimpleRWMH,standard,single_step,adapt,0.01007909770787856,0.9917452228092327,0.6450697347941567,0.5035784249999999,16,0.34483339206181285,1.434723349058224
17,normal,SimpleRWMH,standard,single_step,adapt,0.014118805905439994,0.9941640040312121,0.6507515068284141,0.613029579,17,0.3367320951549834,1.4378969854418389
17,normal,SimpleRWMH,standard,single_step,adapt,0.014353262060341463,1.0128324081371147,0.6461993881178858,0.829596744,18,0.3405051511661268,1.4365361133811683
17,normal,SimpleRWMH,standard,single_step,adapt,0.0031667338469467004,1.002309173433653,0.6443658613810088,1.3012697640000002,19,0.3407422514344858,1.4369171930819913
17,normal,SimpleRWMH,standard,single_step,adapt,0.0012645952473588939,1.0059373207872182,0.6455252562050807,2.211548612,20,0.33987233518380155,1.4379021110682602
17,normal,SimpleRWMH,standard,single_step,adapt,0.009967490284934726,0.9940524409155256,0.6454936461388197,4.207687324,21,0.33951330914327305,1.4356727662491933
8,banana,SimpleRWMH,inverted,single_step,adapt,-0.8980544475559323,0.0,1.5,0.499427385,2,7.20111083627068e-11,0.5416666666666666
8,banana,SimpleRWMH,inverted,single_step,adapt,-0.8674714211341281,0.009642118210059773,0.33333333333333337,0.499674629,3,0.6758142780838244,0.22730654761904762
8,banana,SimpleRWMH,inverted,single_step,adapt,-0.7128168360992363,0.01458501268173976,0.2142857142857143,0.499840846,4,0.8273581760158553,1.038033234126984
8,banana,SimpleRWMH,inverted,single_step,adapt,-0.4622290575739563,0.19952139216882053,0.33333333333333337,0.500028903,5,0.3253324574498474,1.8584143385176646
8,banana,SimpleRWMH,inverted,single_step,adapt,0.9718384067311909,1.1036888809540315,0.37096774193548393,0.500333767,6,0.3275076946455593,1.656533019006073
8,banana,SimpleRWMH,inverted,single_step,adapt,1.2933179079008588,0.16520495269392965,0.5555555555555555,0.500953221,7,0.333344813965239,0.6081563150484897
8,banana,SimpleRWMH,inverted,single_step,adapt,2.342101969926638,0.0798673740739613,0.42519685039370086,0.501970069,8,0.36622736421437224,0.44836622442790613
8,banana,SimpleRWMH,inverted,single_step,adapt,2.7916083868919292,0.03334104234571188,0.3254901960784311,0.5039909149999999,9,0.46381942246733276,0.3223591926055946
8,banana,SimpleRWMH,inverted,single_step,adapt,2.750787220083658,0.04411586195266385,0.25538160469667287,0.5078549459999999,10,0.4878674652919751,0.3293568863142143
8,banana,SimpleRWMH,inverted,single_step,adapt,1.1540398462852146,1.751516950341367,0.23949169110459428,0.5315831659999999,11,0.48053282875044406,0.4293923029554035
8,banana,SimpleRWMH,inverted,single_step,adapt,0.2214268746171954,1.0546705463267312,0.3375671714704437,0.5473884159999999,12,0.38203686015689053,0.3588034065095462
8,banana,SimpleRWMH,inverted,single_step,adapt,-0.09326362115882579,1.0400893065725756,0.26520146520146587,0.5785883009999999,13,0.46909354131503533,0.38557844954477216
8,banana,SimpleRWMH,inverted,single_step,adapt,-0.19000126038722714,1.85380285835946,0.28818215114149703,0.6415915969999999,14,0.4246739006130233,0.3714883570293492
8,banana,SimpleRWMH,inverted,single_step,adapt,1.0007967737602719,1.7082086280966877,0.32423853994994795,0.7681645879999999,15,0.4078314284545149,0.30534290972629524
8,banana,SimpleRWMH,inverted,single_step,adapt,-1.110937507534292,3.117662527349199,0.3315683462019718,1.042477427,16,0.4133250470555459,0.2657992069275788
8,banana,SimpleRWMH,inverted,single_step,adapt,0.03476512591961073,2.8405223983144747,0.32581063553825906,1.5727570469999999,17,0.42360819621684426,0.25110757226414493
8,banana,SimpleRWMH,inverted,single_step,adapt,0.11081650493444123,5.368324738216579,0.3296152466983535,2.659653048,18,0.4168677184970375,0.2313832928867608
8,banana,SimpleRWMH,inverted,single_step,adapt,0.3383951696163901,3.717542357358047,0.3398221581350612,5.229917288999999,19,0.4159615241795101,0.22127237012873893
8,banana,SimpleRWMH,inverted,single_step,adapt,-1.3081008914291148,7.588887887851293,0.3532731118643003,10.201581541,20,0.40590294350454253,0.19675947360675108
8,banana,SimpleRWMH,inverted,single_step,adapt,0.4112559381161,8.855174956272913,0.37850272989534217,19.861320591000002,21,0.39800781453693146,0.17029222187431936
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,1.0089366659963761e-5,1.3968619119692863e-8,0.5,1.781403706,2,0.5219461422146314,0.00016276041666666666
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.0003187132304120135,5.2813815853118935e-8,0.3333333333333333,2.0525206910000002,3,0.3995927875958058,0.023908342633928575
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.0012866589736399137,2.7833487284721116e-7,0.07142857142857144,2.0695672660000004,4,0.857230319090932,0.04789139883858817
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.0017198378448025713,9.11756067618406e-11,0.43333333333333335,2.1023757140000003,5,0.13333333333333333,0.016851906660377704
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.0026947979786838706,9.579833330327742e-7,0.37096774193548376,2.1707790740000004,6,0.4600661418481644,0.045685510597203265
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.0055081543398673985,1.737631089172992e-7,0.3968253968253968,2.2915125840000004,7,0.3683423859811202,0.011585784783278208
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.007281715712553853,1.2044604534216285e-6,0.30708661417322825,2.4882829560000004,8,0.47647644400760036,0.007107651792290527
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.0149063708124385,1.4162119327201855e-5,0.29607843137254874,2.8224161910000003,9,0.44040374772516416,0.005338128159315069
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.0510699070831706,0.0010113339974100121,0.29647749510763255,3.5311658190000004,10,0.444868476179005,0.016824496302709296
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.4045015731188017,0.00538774718118339,0.17448680351906196,4.753273668,11,0.6053913633102723,0.026683819627632943
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.03923252071019933,0.005219917169779189,0.10258915486077169,6.904654486,12,0.6759162996063095,0.019534738892842504
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,-0.5386977424446898,0.14730835910247161,0.12051282051282061,14.289490217,13,0.6797167603518915,0.1579541997032696
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,1.3249734235179977,0.6031158445926301,0.12831156146990666,26.922457697,14,0.6292267129314746,0.047126380396098344
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,3.0695132358365,0.33183048211379435,0.09897454678630287,46.224539496999995,15,0.6737942907682951,0.024490172371109703
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,2.4775416755305106,0.726323892520974,0.09646900845362669,83.113440481,16,0.7101006219307988,0.026713220261983583
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,0.5209157925106334,0.81806302506509,0.08461890592812976,151.99726060199998,17,0.7040610291127647,0.021196756647550254
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,2.606142369437749,2.908982191764241,0.08490436480991162,289.725136187,18,0.7161316479914857,0.019397713229830367
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,5.053163103385241,3.5920084381138127,0.09773291676680354,554.575275894,19,0.6642193150115187,0.013944463867608456
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,2.3892233047448985,10.156206551675016,0.08702294735516918,1056.675122626,20,0.6896606426546898,0.012437266235680273
29,logearn_logheight_male,SimpleAHMC,inverted,single_step,adapt,4.026077220172798,4.300334361216445,0.06860596523853452,2057.433165749,21,0.717734659827204,0.009519606633402776
20,banana,SimpleRWMH,inverted,single_step,adapt,-0.7411090851469141,0.0,1.0,0.465765122,2,3.833762185216135e-6,0.5833333333333333
20,banana,SimpleRWMH,inverted,single_step,adapt,-0.734229129102722,0.0,0.33333333333333337,0.46595930599999996,3,0.4543379094171026,0.24479166666666663
20,banana,SimpleRWMH,inverted,single_step,adapt,-0.9669818313939482,0.0005734212766259801,0.07142857142857142,0.46612853299999996,4,0.6756385732243974,0.12086588541666664
20,banana,SimpleRWMH,inverted,single_step,adapt,-1.096688766576173,0.0002463037227630713,0.16666666666666669,0.46635345699999997,5,0.6389093462136136,0.8363139490927417
20,banana,SimpleRWMH,inverted,single_step,adapt,-0.41020425952585715,0.2353671472398011,0.16129032258064516,0.466704776,6,0.73087364957913,4.739942054729001
20,banana,SimpleRWMH,inverted,single_step,adapt,-0.2450276334083532,0.20434036567128572,0.531746031746032,0.4673389,7,0.2459746945694024,1.1208376758352785
20,banana,SimpleRWMH,inverted,single_step,adapt,0.68849625350793,0.25655485345316154,0.30314960629921256,0.468426477,8,0.5098460125954102,0.5804730414313584
20,banana,SimpleRWMH,inverted,single_step,adapt,-0.09476578024610548,0.4745571733896365,0.2666666666666668,0.470379996,9,0.45758481547203245,0.4850173168466645
20,banana,SimpleRWMH,inverted,single_step,adapt,-0.4322481993712753,1.4468260244720752,0.28669275929549853,0.47418544,10,0.4325451052016008,0.43813201323103423
20,banana,SimpleRWMH,inverted,single_step,adapt,-1.0229218368249915,2.7082482643218855,0.3660801564027372,0.481951518,11,0.3693923423159416,0.3214070606190093
