scale_idx,seed,model,sampler_type,selector,int_time,logstep_jitter,scale,miness,time,n_steps,margin_ess_exact,margin_mean,margin_var
10,25,funnel_scale,SimpleRWMH,inverted,single_step,normal,2.0,102.29121319286884,0.577417384,193053.0,171.92109012815195,-0.043036651643282686,11.636687321948397
20,5,funnel_scale,SimpleRWMH,standard,single_step,none,4.0,157.7623947613563,0.43090005499999995,84621.0,345.24223812889414,0.023312124659371783,8.599400234540896
3,30,funnel_scale,SimpleAHMC,standard,rand,none,0.6000000000000001,100.59381686560769,5.186329828,1.046918e6,651.9966153418802,0.6913097968150541,3.275072765662163
4,27,funnel_scale,SimpleAHMC,standard,single_step,normal,0.8,164.3090907620467,7.090853634,1.191975e6,513.3598045431958,-1.2883117912800433,3.6023315027983163
5,24,funnel_scale,SimpleRWMH,standard,single_step,none,1.0,102.14803502417602,1.016155678,498906.0,318.94170499899735,-0.16064651283126255,6.679754086681895
20,16,funnel_scale,NUTS,standard,single_step,none,4.0,307.3786905769648,0.152679182,35189,404.50237860411585,-0.12486674942999999,9.265829996237866
9,26,funnel_scale,SimpleRWMH,inverted,single_step,normal,1.8,105.83876400829797,0.557053507,226611.0,184.99670970611947,-0.058600532235378366,9.781550474864314
4,16,funnel_scale,SimpleRWMH,standard,single_step,none,0.8,149.76691455991534,1.411402346,1.25126e6,229.3017928288651,-0.9677177164260101,10.141673738251876
7,29,funnel_scale,SimpleRWMH,inverted,single_step,normal,1.4000000000000001,167.27255672090664,1.2623756640000001,865394.0,256.7180199294032,1.497983489415572,10.53558385632947
1,12,funnel_scale,NUTS,standard,single_step,none,0.2,102.91855187684538,229.713741959,151656359,102.91855187684538,9.323944060280548,1.7697080719760823
3,8,funnel_scale,SimpleAHMC,standard,rand,none,0.6000000000000001,109.94697076818161,4.734255017000001,828063.0,615.6115788997024,0.00573856540477638,3.7255749051309572
1,28,funnel_scale,SimpleAHMC,inverted,rand,normal,0.2,132.45603170143775,22.800554069999997,1.6687744e7,674.6204737015378,-1.8491267073932416,0.009389204551864793
12,15,funnel_scale,SimpleRWMH,inverted,single_step,none,2.4000000000000004,198.96690382363084,0.5481751450000001,166199.0,345.21049736434463,0.14401168251289254,8.474455658602993
3,17,funnel_scale,NUTS,standard,single_step,none,0.6000000000000001,103.69291508314535,243.401691989,146063018,103.69291508314535,11.057071575407916,2.2566074645135807
13,19,funnel_scale,SimpleRWMH,inverted,single_step,normal,2.6,183.37210631419555,0.5552668140000001,179145.0,261.32853382685545,0.17526416756935298,11.0085473250284
7,28,funnel_scale,SimpleAHMC,inverted,rand,normal,1.4000000000000001,105.52075650506987,4.284189007,589354.0,233.03361852480202,-1.2535669764662805,8.237332182726123
19,17,funnel_scale,SimpleAHMC,inverted,single_step,normal,3.8000000000000003,106.00148915552786,1.899089501,17817.0,123.93243517809928,-0.14198521523259408,8.78334515553603
8,7,funnel_scale,SimpleAHMC,standard,rand,normal,1.6,119.52456865108758,2.271225461,121951.0,228.5022187280552,-0.7189670271392696,6.660353337214335
7,16,funnel_scale,SimpleAHMC,inverted,single_step,normal,1.4000000000000001,222.35142763530092,6.433903857000001,969894.0,527.4902049672934,-0.8365966905652467,6.85557740046626
17,26,funnel_scale,SimpleAHMC,standard,single_step,none,3.4000000000000004,139.59215412497358,2.003165753,36730.0,176.7866746890387,0.2682602949655762,8.11884066121298
5,27,funnel_scale,SimpleAHMC,standard,single_step,normal,1.0,172.37934170729596,6.440392924,955544.0,408.229524443234,-1.3133340136080038,5.2731854815053385
13,26,funnel_scale,SimpleRWMH,inverted,single_step,none,2.6,158.68938360524643,0.557099911,171554.0,288.4576776752557,0.18560984503038586,9.186480007117304
7,9,funnel_scale,NUTS,standard,single_step,none,1.4000000000000001,143.5249720221498,0.7709452080000001,300492,150.78446544912177,2.4773171500088664,3.3163542363440857
20,19,funnel_scale,SimpleAHMC,standard,single_step,none,4.0,126.55000481299989,1.877944544,18348.0,201.542023967272,0.2047834654254158,8.236861384862165
4,10,funnel_scale,SimpleAHMC,standard,rand,normal,0.8,147.6357638675254,10.758150965999999,3.469104e6,173.85817995854765,-2.9328007980014714,5.622322806430018
9,30,funnel_scale,NUTS,standard,single_step,none,1.8,126.87261002650396,0.19302655000000002,62944,162.65289095778442,1.152643301562,5.082796460776037
11,6,funnel_scale,SimpleAHMC,standard,rand,normal,2.2,125.8852888121297,2.2762135010000004,97485.0,265.2249882684122,-0.6881521402222109,6.981138267947842
4,2,funnel_scale,SimpleRWMH,inverted,single_step,normal,0.8,135.9590605539787,8.844387183,8.688116e6,135.9590605539787,6.730766877805658,4.989336230643643
19,30,funnel_scale,NUTS,standard,single_step,none,3.8000000000000003,229.9184710214452,0.060887581,11678,321.08457645173934,-0.4557235861899999,6.875525871679478
4,11,funnel_scale,SimpleAHMC,standard,rand,none,0.8,132.27154270885345,7.373740222,1.486583e6,180.322696823535,1.8425200322652888,11.186626683474493
16,30,funnel_scale,SimpleAHMC,standard,rand,normal,3.2,266.0879332649298,2.22833807,84223.0,266.0879332649298,-0.6777457288099636,9.649551940588015
18,14,funnel_scale,SimpleAHMC,inverted,single_step,none,3.6,106.03907871067325,1.947480775,36241.0,236.301528214362,0.06746251697433985,7.531888617529509
14,21,funnel_scale,SimpleRWMH,standard,single_step,none,2.8000000000000003,105.71695077855722,0.39619298499999994,44070.0,210.70326965355167,-0.6334012536003129,6.43629950668157
7,5,funnel_scale,SimpleAHMC,inverted,single_step,none,1.4000000000000001,231.93920899777487,6.203097087,866461.0,453.69168382938636,-0.0036189876969238977,8.21327343199678
7,14,funnel_scale,SimpleRWMH,inverted,single_step,normal,1.4000000000000001,122.42123438932677,0.854510501,469561.0,149.1589420833934,1.5881431301329811,11.788636792977927
4,1,funnel_scale,SimpleAHMC,standard,rand,none,0.8,104.25957940739984,4.484105307,700339.0,417.5546052258098,-0.2642511301272829,5.2928428273496015
8,3,funnel_scale,SimpleAHMC,standard,single_step,none,1.6,162.90277526412768,3.75882661,385498.0,342.42147473490206,0.582492685445718,8.103479291236741
5,13,funnel_scale,SimpleRWMH,inverted,single_step,none,1.0,101.18210069475643,0.8355156779999999,484205.0,305.2790747088321,-0.40193898205524137,6.769557919002741
6,10,funnel_scale,SimpleAHMC,standard,rand,normal,1.2000000000000002,188.61744620826107,8.056189203,1.782333e6,247.7475887981595,-2.039321603575,7.487401116981777
9,16,funnel_scale,SimpleAHMC,inverted,single_step,normal,1.8,126.0159708944227,3.778991251,406249.0,258.4136028816003,-1.0900417687149964,8.296732432942902
9,29,funnel_scale,SimpleAHMC,inverted,single_step,none,1.8,125.52242277526089,3.688870955,335246.0,443.79201287771116,0.3874969273302708,7.696262764535311
16,11,funnel_scale,SimpleAHMC,inverted,single_step,none,3.2,282.17206554071447,2.0588833930000003,74095.0,406.70799063807334,0.3196741594881096,7.183033038962481
4,27,funnel_scale,SimpleRWMH,inverted,single_step,none,0.8,207.63428474655757,1.3412638070000003,1.020519e6,571.1568957099424,0.420230413625396,5.557645674812123
6,6,funnel_scale,SimpleAHMC,inverted,rand,normal,1.2000000000000002,138.41501644751958,2.9637867700000005,285465.0,499.851019348197,0.22045275998870006,4.811914654544499
20,10,funnel_scale,SimpleAHMC,inverted,single_step,none,4.0,191.8090234201099,1.9520037559999999,34106.0,282.5605288182632,0.06771601388195046,7.951568721442528
7,19,funnel_scale,SimpleAHMC,standard,rand,normal,1.4000000000000001,133.42279045465696,4.323472026,668830.0,321.8459304488495,-0.9305216432680944,7.2735779749567975
17,3,funnel_scale,SliceSampler,standard,single_step,none,3.4000000000000004,125.9639017793117,0.120276285,9150.0,211.20655500461515,-0.38443652169586245,7.62663200177243
19,20,funnel_scale,SliceSampler,standard,single_step,none,3.8000000000000003,149.65805396399514,0.10981585800000002,8986.0,274.4660385020023,0.22731980461331916,8.010512878642771
6,29,funnel_scale,SimpleAHMC,standard,single_step,none,1.2000000000000002,250.6584651174944,6.105702834000001,912411.0,574.3326395212497,-0.13887009011055854,6.74950868223532
5,2,funnel_scale,SimpleRWMH,standard,single_step,normal,1.0,103.84505592165762,0.8766329850000001,642275.0,188.42370758674892,-1.8601897237554648,6.884459566337233
6,2,funnel_scale,SimpleAHMC,inverted,single_step,none,1.2000000000000002,136.59066425755935,3.681931369,389269.0,472.33171481768665,0.12252189259552418,5.720152434828236
18,3,funnel_scale,SimpleRWMH,standard,single_step,normal,3.6,132.13635716204573,0.3425016269999999,21939.0,139.08116192665977,-0.9241681463646199,7.4997445311869475
20,12,funnel_scale,SimpleAHMC,inverted,rand,none,4.0,104.06167238748247,1.8379464579999998,17256.0,125.99335069094438,-0.5745178379148785,7.984444252687505
12,21,funnel_scale,SimpleRWMH,inverted,single_step,normal,2.4000000000000004,114.9326427244259,0.5455168699999999,182079.0,188.01934388795343,0.4679800161513005,11.944668317120874
13,21,funnel_scale,SimpleAHMC,inverted,single_step,none,2.6,204.86908126071094,2.161193571,75996.0,351.1503099336374,0.3367189011287187,6.668762724494971
15,23,funnel_scale,SliceSampler,standard,single_step,none,3.0,155.25547775338646,0.096570936,8656.0,219.00411723643273,-0.2340984781022885,7.0370515940541685
11,24,funnel_scale,SimpleAHMC,inverted,single_step,none,2.2,174.51413456390455,2.663657214,160010.0,334.7333625345743,0.37661749325539173,7.496506734325025
3,24,funnel_scale,SimpleAHMC,standard,single_step,normal,0.6000000000000001,160.1322031221304,6.854889675000001,1.08131e6,627.5769862546649,-1.4133591189456185,2.1500747501586246
14,11,funnel_scale,SimpleAHMC,standard,single_step,normal,2.8000000000000003,129.98214143519004,2.162143925,83127.0,194.22038284151643,-0.8329349980506955,7.534421921795454
9,27,funnel_scale,SimpleRWMH,standard,single_step,none,1.8,105.68740786732299,0.8032282000000001,400816.0,294.7165822215501,0.06389011254536338,9.807683132751928
4,22,funnel_scale,SimpleRWMH,standard,single_step,normal,0.8,453.64711861044213,8.277957005,1.2509431e7,453.64711861044213,-2.887850534715217,4.131251603027116
12,10,funnel_scale,SimpleAHMC,standard,single_step,none,2.4000000000000004,114.47027929749527,2.5953466579999995,165839.0,260.81448864837677,-0.36009713023280276,8.756808889307562
5,5,funnel_scale,NUTS,standard,single_step,none,1.0,110.41936490727015,6.925168344,3122551,110.41936490727015,5.226144062414724,2.809069154190567
14,22,funnel_scale,SimpleAHMC,inverted,single_step,normal,2.8000000000000003,101.71022315584901,2.111062784,78495.0,147.45662582663238,-0.886447924658073,9.501645400219818
12,16,funnel_scale,SimpleAHMC,inverted,rand,none,2.4000000000000004,292.92121272150655,2.7889272910000003,188486.0,466.44252817346535,-0.06441553240402055,8.003663621448418
4,8,funnel_scale,NUTS,standard,single_step,none,0.8,140.73254289009094,29.977084918000003,14176830,140.73254289009094,6.653744285250489,1.9788248213561266
5,1,funnel_scale,NUTS,standard,single_step,none,1.0,130.69858812948226,12.237035546000001,5185798,130.69858812948226,5.768083857137255,2.337529371978883
1,7,funnel_scale,SimpleRWMH,inverted,single_step,normal,0.2,125.38294670938511,1.267084636,814647.0,125.38294670938511,4.23689089360086,0.5711204082097302
4,25,funnel_scale,SimpleRWMH,inverted,single_step,none,0.8,154.8956212827289,1.361904999,1.054745e6,362.26732717585554,0.05674576313851161,7.69136472346578
19,16,funnel_scale,SimpleAHMC,standard,single_step,normal,3.8000000000000003,393.7841913929277,2.358309509,75578.0,446.4465884603398,-0.6623818783840165,7.951540000561728
10,3,funnel_scale,NUTS,standard,single_step,none,2.0,364.9418542058408,0.679816856,240255,406.0377373368497,1.2903843699968667,4.8718185598897845
5,13,funnel_scale,SimpleAHMC,standard,rand,normal,1.0,100.03868658129016,2.4243985360000004,226580.0,444.7050036030125,-0.19071749575021812,3.6260025366882065
14,27,funnel_scale,NUTS,standard,single_step,none,2.8000000000000003,207.32457243486672,0.145084886,37479,280.3533769132999,0.45786483727400007,6.956571215069832
10,11,funnel_scale,SimpleAHMC,standard,rand,none,2.0,177.7214983179238,2.25250144,102976.0,345.20117382861343,0.5813605312681805,5.489548917026566
3,12,funnel_scale,SliceSampler,standard,single_step,none,0.6000000000000001,214.02764526230402,0.43802585,452685.0,275.07458318035634,-0.10858383871995377,9.464618111613511
8,14,funnel_scale,SimpleAHMC,standard,rand,normal,1.6,134.5056164313852,4.048810872,523159.0,433.6088707263518,-0.7601977069677077,6.638253078596072
8,24,funnel_scale,SimpleAHMC,inverted,single_step,none,1.6,167.52296688578133,2.6278154270000003,175509.0,370.6009296680843,0.6267916319521878,6.013414451258256
14,3,funnel_scale,SimpleAHMC,standard,single_step,normal,2.8000000000000003,163.69804259885234,2.244685855,81877.0,222.2353788247139,-0.6264854372734148,8.161323937600958
6,7,funnel_scale,SimpleRWMH,standard,single_step,none,1.2000000000000002,131.0366439806638,0.792219603,465789.0,393.6170927133846,-0.13217050500997268,6.293300570077777
13,10,funnel_scale,SimpleRWMH,standard,single_step,normal,2.6,118.32677729398706,0.38177017799999996,47966.0,138.37561378203668,-1.068617311034125,8.590376006502854
15,1,funnel_scale,SimpleRWMH,standard,single_step,normal,3.0,224.5381614742144,0.42393427300000003,89948.0,301.81592124096784,-0.5584764399047651,8.775054824249361
18,13,funnel_scale,SimpleAHMC,standard,rand,none,3.6,511.6639501196062,2.6708471410000003,151331.0,649.4902238518561,-0.008149567818246585,8.969953002825964
19,30,funnel_scale,SimpleAHMC,inverted,rand,none,3.8000000000000003,111.16859878508518,2.025987192,35327.0,159.33853552661176,0.006351442034536733,9.161440175400918
7,28,funnel_scale,SimpleAHMC,inverted,rand,none,1.4000000000000001,190.61616599535094,6.787202355999999,1.173117e6,281.0387315277554,-0.6954861731387824,11.160343187421986
9,24,funnel_scale,SliceSampler,standard,single_step,none,1.8,100.98637303967668,0.104672717,18836.0,100.98637303967668,0.11588017034305959,10.081851234394867
13,9,funnel_scale,SimpleRWMH,inverted,single_step,normal,2.6,145.04105689762795,0.5667391589999999,184902.0,191.1488496492952,0.10262969133813882,11.987653241616133
18,14,funnel_scale,SimpleRWMH,standard,single_step,none,3.6,140.61235476414754,0.76390162,359787.0,465.5890848987023,0.037022068440327585,10.461786103134767
5,1,funnel_scale,SimpleRWMH,inverted,single_step,none,1.0,182.44021508123254,1.4337171419999999,1.070224e6,298.43185485431843,-0.7441078312137288,9.121732225938507
6,25,funnel_scale,SliceSampler,standard,single_step,none,1.2000000000000002,147.8784463499246,0.162817632,84643.0,230.4578274739715,0.04276443500801225,9.223401201884403
16,24,funnel_scale,SimpleRWMH,standard,single_step,none,3.2,140.87602612562637,0.5825862390000002,177029.0,441.7533946181,0.073175484956888,8.599444330158867
10,12,funnel_scale,SimpleAHMC,inverted,rand,none,2.0,112.84948595105217,2.7697983390000003,210379.0,371.9712138177325,-0.0714061876820595,7.462636862926165
9,14,funnel_scale,SimpleRWMH,standard,single_step,normal,1.8,175.71868000621657,0.5692621840000001,212114.0,276.2544999661081,-1.0980723919389386,6.980670512361881
10,19,funnel_scale,SliceSampler,standard,single_step,none,2.0,114.33975691640578,0.107377493,18661.0,175.55410754524772,0.07946355493151022,8.081578193950104
7,24,funnel_scale,SimpleAHMC,inverted,rand,normal,1.4000000000000001,173.93296806892948,4.167162432,540305.0,471.58658291688454,-0.33946332212115776,6.50690078552848
20,16,funnel_scale,SimpleAHMC,standard,rand,normal,4.0,114.27202502504014,1.8685127780000004,17597.0,164.05401197462902,-0.5472009828186455,6.6078296656747195
6,5,funnel_scale,SimpleAHMC,standard,rand,normal,1.2000000000000002,301.80831035705006,7.996855617,1.767341e6,724.6697223730179,-0.8000722797442029,5.819154624984223
2,28,funnel_scale,SimpleAHMC,standard,rand,normal,0.4,165.88548339302105,13.922423346,5.790346e6,859.4156524925105,-1.0907327872932888,2.08386896960268
5,12,funnel_scale,SimpleRWMH,standard,single_step,normal,1.0,204.43220903654222,1.377354651,1.204589e6,235.27402331126538,-2.3409006077073813,6.325532837759562
5,12,funnel_scale,SimpleAHMC,inverted,rand,none,1.0,145.00848064189395,4.556814375,762917.0,501.7805919458442,0.24265178361469722,5.635652901058031
10,28,funnel_scale,SimpleRWMH,standard,single_step,normal,2.0,286.9473893950219,0.5836481649999999,217585.0,290.8798086287145,-0.9711465416496121,8.430596815244087
5,11,funnel_scale,SimpleAHMC,standard,rand,normal,1.0,116.39654349640112,5.497032515,1.201363e6,447.64445304131493,-0.5287967936189579,5.93802076729459
19,27,funnel_scale,SimpleAHMC,inverted,rand,none,3.8000000000000003,113.39194323728782,1.8363578459999998,17355.0,150.60055415071105,-0.3558678830104521,8.417086442598723
13,14,funnel_scale,SimpleAHMC,standard,single_step,normal,2.6,105.0264202887621,2.1570294930000005,81563.0,143.9822806309306,-1.0843959788383062,8.892446855819433
4,22,funnel_scale,SimpleAHMC,standard,rand,normal,0.8,139.76819032080144,9.580612608,2.492338e6,318.4934799905468,-1.5248031688151593,6.223397933821214
6,22,funnel_scale,SimpleAHMC,standard,single_step,normal,1.2000000000000002,169.17146181581685,6.320086667000001,971063.0,267.38532318430066,-2.020242767473177,5.992236586446199
4,20,funnel_scale,SimpleAHMC,standard,rand,none,0.8,190.1207293430649,7.335636704000001,1.442006e6,550.418942607919,0.4998720733483752,6.154090823534182
4,20,funnel_scale,SimpleRWMH,inverted,single_step,normal,0.8,123.33101444962304,9.289506563,8.990602e6,123.33101444962304,6.973474301288515,6.591007276670418
4,11,funnel_scale,SimpleRWMH,standard,single_step,normal,0.8,101.9523919167035,0.854211048,584486.0,230.2521597897957,-1.823104138195418,4.928977974013602
4,12,funnel_scale,SimpleAHMC,standard,rand,normal,0.8,229.13105552721663,9.093364603,2.311086e6,773.7906642225275,-0.8874820983705983,3.9343616858524517
15,11,funnel_scale,NUTS,standard,single_step,none,3.0,293.04187545540907,0.273994693,133495,572.5360492306601,0.1479346177995714,8.426079431621513
7,27,funnel_scale,SimpleRWMH,inverted,single_step,normal,1.4000000000000001,142.12555199190248,0.8494119070000001,463509.0,184.24047882661267,1.2448868342584007,10.881604879246249
6,23,funnel_scale,SimpleAHMC,standard,rand,none,1.2000000000000002,169.66033116955768,7.918156912000001,1.623162e6,258.4639615184153,-0.80462337656981,10.873225573509954
15,11,funnel_scale,SimpleAHMC,standard,single_step,none,3.0,223.26282148116235,2.311255201,78916.0,298.36493815775384,0.5452072117863485,7.2747774020084455
6,16,funnel_scale,SimpleRWMH,inverted,single_step,normal,1.2000000000000002,169.962389551434,1.332686217,982586.0,232.45954078548743,1.3911224100725204,11.301156836474897
2,13,funnel_scale,SimpleAHMC,standard,rand,none,0.4,217.14894591522636,10.589731310000001,3.416662e6,1091.3804292395766,0.45113285975188583,3.018386709907367
1,27,funnel_scale,SimpleRWMH,inverted,single_step,none,0.2,146.25345507367427,1.5065214289999997,1.2629e6,2578.534623425714,0.2744942568365141,0.9454885415362213
3,13,funnel_scale,SimpleAHMC,standard,single_step,normal,0.6000000000000001,139.5299188979011,7.729423249,1.312547e6,349.0357709311834,-2.314457907408336,1.4486895709713532
8,12,funnel_scale,SimpleRWMH,inverted,single_step,none,1.6,120.46425072336102,0.5560465229999999,183269.0,247.84753643306263,-0.31197166305713203,7.5705462990330075
2,15,funnel_scale,SimpleAHMC,inverted,rand,normal,0.4,121.4383349617382,6.93800643,2.14918e6,1451.3880482033562,-0.3396140640661789,1.7808575857140923
10,1,funnel_scale,SimpleRWMH,inverted,single_step,none,2.0,143.5489065073249,0.574710145,216078.0,242.9982761410221,0.1999927800698507,8.4365787232899
15,30,funnel_scale,SimpleAHMC,inverted,single_step,none,3.0,130.66180559459548,1.9866316669999997,36774.0,187.14447512922533,0.029175293513727052,8.105601953840228
13,8,funnel_scale,SliceSampler,standard,single_step,none,2.6,108.90166739079436,0.111547709,18679.0,195.9247304634976,0.21552911782566828,9.04211790960417
13,26,funnel_scale,NUTS,standard,single_step,none,2.6,173.6992607559127,0.15457885,45057,183.4975026103125,0.9478605766180667,6.614627147344549
6,3,funnel_scale,SimpleAHMC,standard,rand,normal,1.2000000000000002,116.30250995040663,4.676707594000001,780897.0,307.0276993368503,-1.0951504958748424,6.501998063617471
15,9,funnel_scale,SimpleAHMC,inverted,single_step,none,3.0,133.06062126469357,2.1915174729999998,36702.0,182.27777513486117,0.4778922194739736,7.91436920759903
16,18,funnel_scale,SimpleAHMC,standard,rand,normal,3.2,231.36736041161407,2.2236954420000004,81234.0,248.39001277411938,-0.772213655871174,8.454857469921045
6,16,funnel_scale,SimpleAHMC,inverted,single_step,none,1.2000000000000002,280.12307838250314,6.277655189000001,855806.0,756.640236175209,0.14237293380507401,5.88241799495731
1,8,funnel_scale,SimpleAHMC,standard,single_step,normal,0.2,133.7645460553867,9.18339518,1.788963e6,991.1159694267035,-1.5270057849247085,0.002008136526769876
8,24,funnel_scale,SimpleAHMC,inverted,single_step,normal,1.6,170.85263919218633,3.7141059189999996,389933.0,493.7834945971282,-0.5908185572485577,5.7947370956054645
18,19,funnel_scale,SimpleRWMH,standard,single_step,none,3.6,131.32885948343875,0.4384587190000001,87423.0,343.68218319743204,0.01818396893035737,8.067292317878527
7,19,funnel_scale,SimpleRWMH,standard,single_step,none,1.4000000000000001,146.71529321056553,0.8082486449999999,448719.0,357.1012041826923,0.14980872278636556,7.415448192374049
1,29,funnel_scale,SimpleRWMH,inverted,single_step,none,0.2,135.63383036247467,1.486194553,1.444891e6,2429.2233107643196,0.03920608455770913,1.0216635348583878
20,9,funnel_scale,SliceSampler,standard,single_step,none,4.0,162.22028989407994,0.103345274,8700.0,252.96328071769702,0.11165848250135176,8.816323820357587
6,11,funnel_scale,SimpleRWMH,inverted,single_step,normal,1.2000000000000002,172.11999664094463,1.3281134479999999,961391.0,172.11999664094463,1.985261092073693,12.95935673671717
8,27,funnel_scale,SimpleRWMH,standard,single_step,normal,1.6,205.39588901949975,0.576700543,221972.0,223.80484880323607,-1.4955653175678698,6.78495818688786
18,6,funnel_scale,SliceSampler,standard,single_step,none,3.6,278.93600720576325,0.11331436,17876.0,400.26030218939206,-0.041152640366272905,9.103285337669991
15,10,funnel_scale,SimpleRWMH,inverted,single_step,normal,3.0,172.693091060774,0.5972942760000001,166278.0,282.7273155745862,0.4793478003662017,11.365946257334203
13,17,funnel_scale,SimpleAHMC,standard,rand,normal,2.6,163.78610918408398,2.216270232,88228.0,227.91242742564327,-0.48671353607327933,8.163766809855584
12,15,funnel_scale,SimpleAHMC,standard,single_step,none,2.4000000000000004,145.96150873390775,2.6157126760000002,161794.0,412.2215490638829,0.04878965568792763,7.922005875106484
11,19,funnel_scale,SimpleAHMC,standard,rand,normal,2.2,244.96699489441323,3.8170929410000003,419195.0,381.4016242563087,-0.9218154135950261,8.895895690158499
15,20,funnel_scale,SimpleRWMH,standard,single_step,none,3.0,135.46153607406976,0.429233795,87564.0,315.063705103521,-0.4260276182706628,7.534099793110603
14,7,funnel_scale,SimpleAHMC,standard,rand,none,2.8000000000000003,108.10712758079946,2.038455221,39822.0,200.03641967276272,0.35625862751786563,7.190218935232984
17,11,funnel_scale,NUTS,standard,single_step,none,3.4000000000000004,193.40854506291447,0.145220491,35775,372.75100432338905,0.14106048792999998,7.506807175172673
2,15,funnel_scale,SimpleRWMH,standard,single_step,normal,0.4,137.0120412449958,1.579454528,1.616591e6,296.04252873144355,-2.5966191840339583,1.1651333085556175
18,14,funnel_scale,SimpleRWMH,inverted,single_step,none,3.6,156.86191865545482,0.45554438900000005,77131.0,221.9635658609485,0.03951287192145645,10.724798179383622
18,29,funnel_scale,SimpleRWMH,standard,single_step,normal,3.6,158.32033295225958,0.386822569,42941.0,246.61143490045453,-0.807232155550424,7.927742820295286
19,19,funnel_scale,SimpleAHMC,standard,rand,normal,3.8000000000000003,140.01935602055207,1.964328251,37224.0,147.1949299311357,-0.5166408777706764,9.040067637299776
19,19,funnel_scale,SimpleAHMC,inverted,single_step,normal,3.8000000000000003,114.32753776303497,2.02246425,17327.0,125.36608747219957,-0.6979764125067933,8.454154013279956
13,9,funnel_scale,SimpleAHMC,standard,rand,none,2.6,182.95085012333212,2.367018863,109145.0,438.83009682657234,0.24571583678588738,7.517651771628945
14,6,funnel_scale,SimpleRWMH,standard,single_step,none,2.8000000000000003,134.76283603156136,0.5435118379999999,186860.0,377.1497437697563,-0.02978032872569661,9.206882375149448
6,21,funnel_scale,SimpleRWMH,standard,single_step,none,1.2000000000000002,115.4917404571468,0.8469502320000001,476096.0,244.6988825121139,-0.7156043718330929,8.557306155608625
8,18,funnel_scale,SliceSampler,standard,single_step,none,1.6,214.5999338883784,0.136944498,38469.0,273.0773705138841,-0.266865625243583,8.456101883081837
1,10,funnel_scale,NUTS,standard,single_step,none,0.2,107.08703267634884,3815.313502207,2700531063,107.08703267634884,12.981893360722832,1.7403129349263873
8,23,funnel_scale,SimpleAHMC,standard,single_step,normal,1.6,137.47178477308083,6.027551111,874744.0,271.2903947048502,-1.0886610878075869,10.087862641137784
10,16,funnel_scale,SimpleAHMC,inverted,single_step,normal,2.0,100.25555899714634,3.7917150499999996,387947.0,128.0295522241978,-1.9482171695671295,12.27213626478279
4,30,funnel_scale,SimpleRWMH,inverted,single_step,normal,0.8,117.9332612421428,1.431381926,1.008003e6,117.9332612421428,3.5519821456366283,8.746758330093062
17,7,funnel_scale,SimpleRWMH,inverted,single_step,none,3.4000000000000004,163.12437167778324,0.443282425,78106.0,250.48426007556017,0.20928844986238276,8.831046795230732
11,28,funnel_scale,SimpleRWMH,standard,single_step,none,2.2,123.2376747783259,0.566176255,200511.0,314.8609722862807,0.2545882493227189,7.791177134819523
3,1,funnel_scale,SliceSampler,standard,single_step,none,0.6000000000000001,119.25680216411659,0.261644529,223529.0,166.67866038181558,0.3522764459843295,8.923790496410254
20,20,funnel_scale,NUTS,standard,single_step,none,4.0,171.24903024561004,0.157292669,38513,240.9136035761627,-0.08453570273666663,9.89110311397926
13,19,funnel_scale,SimpleAHMC,standard,rand,normal,2.6,111.21560012957498,2.1954363069999996,88393.0,183.40073480912727,-0.9338184585453659,8.425144201785532
9,27,funnel_scale,SimpleAHMC,standard,single_step,none,1.8,110.07679207425333,2.6786902959999996,183364.0,271.522406268782,-0.008156871342575273,7.293172070681405
17,22,funnel_scale,SimpleAHMC,standard,rand,none,3.4000000000000004,409.84741945887805,2.1618499689999995,73640.0,510.2433179156444,0.2210013218986146,7.516946932437238
2,26,funnel_scale,SimpleAHMC,inverted,single_step,normal,0.4,134.0180668165186,10.432535216,2.172411e6,415.79761315217723,-1.7017235489836309,3.050502783869691
10,9,funnel_scale,SimpleAHMC,standard,rand,none,2.0,118.2337996210415,2.708582847,190773.0,278.099589516134,-0.09268149677913577,8.052972035630786
1,12,funnel_scale,SimpleAHMC,inverted,single_step,normal,0.2,111.97854419235617,3.943536968,433488.0,6312.0440501678095,-0.28310658582107096,0.2559115677718689
2,8,funnel_scale,SimpleAHMC,inverted,single_step,normal,0.4,164.769466686895,9.484826332999999,1.886762e6,1479.0884426671737,-0.759496783806586,1.3598487307803186
11,17,funnel_scale,SimpleRWMH,standard,single_step,none,2.2,199.66317884724648,0.7640682449999998,387042.0,490.5041740968209,-0.09074289438135996,8.063544659898593
13,13,funnel_scale,SimpleAHMC,standard,rand,none,2.6,117.93619144202081,2.080832122,84391.0,219.06908908694152,0.08068013117798353,9.251636101682347
17,13,funnel_scale,SimpleRWMH,inverted,single_step,none,3.4000000000000004,349.00826857888586,0.542862568,155160.0,543.2032458468769,-0.06341037851094422,8.223877947361625
14,11,funnel_scale,SimpleRWMH,inverted,single_step,none,2.8000000000000003,100.6562594001894,0.4075452720000001,39313.0,180.69459148076828,0.13103584764044623,7.472639066185692
12,7,funnel_scale,SimpleAHMC,inverted,rand,none,2.4000000000000004,137.56744939621547,1.9764647440000003,41208.0,292.8993565702648,-0.05023717077101561,6.216691064794394
